dl n=5 format = edgelist1
labels embedded
data:
		
486	211	598
486	212	15
486	321	3
486	486	345
486	81	8
211	211	3024
211	212	NA
211	321	NA
211	486	937
211	81	NA
321	211	10
321	212	154
321	321	9576
321	486	159
321	81	132
212	211	1
212	212	5590
212	321	15
212	486	24
212	81	18
81	211	58
81	212	309
81	321	271
81	486	543
81	81	3548
