dl n=6 format = edgelist1
labels embedded
data:
		
486	211	665
486	322	14
486	324	14557
486	333	5
486	3361MV	7
486	486	358
333	211	323
333	322	392
333	324	34
333	333	8676
333	3361MV	5212
333	486	506
211	211	2922
211	322	NA
211	324	63899
211	333	NA
211	3361MV	NA
211	486	1391
324	211	254
324	322	1108
324	324	5708
324	333	394
324	3361MV	596
324	486	242
3361MV	211	68
3361MV	322	31
3361MV	324	25
3361MV	333	3235
3361MV	3361MV	64520
3361MV	486	268
322	211	10
322	322	23111
322	324	157
322	333	565
322	3361MV	576
322	486	34
