dl n=8 format = edgelist1
labels embedded
data:
		
3364OT	326	NA
3364OT	333	15
3364OT	334	NA
3364OT	335	12
3364OT	3364OT	28349
3364OT	513	6
3364OT	521CI	19
3364OT	523	8
326	326	6287
326	333	3083
326	334	6129
326	335	2336
326	3364OT	2170
326	513	449
326	521CI	56
326	523	9
334	326	109
334	333	898
334	334	60298
334	335	1862
334	3364OT	9590
334	513	4435
334	521CI	374
334	523	44
513	326	224
513	333	430
513	334	774
513	335	175
513	3364OT	410
513	513	20131
513	521CI	2064
513	523	1354
521CI	326	948
521CI	333	1459
521CI	334	2435
521CI	335	745
521CI	3364OT	1636
521CI	513	2132
521CI	521CI	20711
521CI	523	746
523	326	57
523	333	39
523	334	143
523	335	18
523	3364OT	72
523	513	88
523	521CI	8091
523	523	7861
333	326	882
333	333	11870
333	334	1199
333	335	601
333	3364OT	3000
333	513	267
333	521CI	423
333	523	18
335	326	161
335	333	6628
335	334	5349
335	335	4366
335	3364OT	1329
335	513	614
335	521CI	41
335	523	3
