dl n=6 format = edgelist1
labels embedded
data:
		
325	212	822
325	324	3390
325	325	34459
325	333	959
325	42	385
325	482	111
482	212	765
482	324	254
482	325	1235
482	333	343
482	42	204
482	482	79
324	212	1549
324	324	12660
324	325	3265
324	333	725
324	42	1634
324	482	2809
212	212	5410
212	324	336
212	325	2617
212	333	119
212	42	5
212	482	33
333	212	1903
333	324	128
333	325	1044
333	333	6608
333	42	351
333	482	116
42	212	1204
42	324	3475
42	325	8065
42	333	6118
42	42	4284
42	482	536
