dl n=7 format = edgelist1
labels embedded
data:
		
521CI	321	557
521CI	325	2010
521CI	327	666
521CI	332	1130
521CI	333	1199
521CI	521CI	24492
521CI	523	587
325	321	961
325	325	70833
325	327	3214
325	332	3013
325	333	1132
325	521CI	33
325	523	1
327	321	645
327	325	1149
327	327	7741
327	332	1045
327	333	905
327	521CI	47
327	523	15
333	321	291
333	325	1630
333	327	319
333	332	1838
333	333	11127
333	521CI	620
333	523	24
332	321	2146
332	325	4669
332	327	606
332	332	13622
332	333	11653
332	521CI	64
332	523	5
523	321	17
523	325	96
523	327	10
523	332	31
523	333	36
523	521CI	8400
523	523	5634
321	321	9576
321	325	84
321	327	450
321	332	441
321	333	375
321	521CI	28
321	523	2
