dl n=6 format = edgelist1
labels embedded
data:
		
486	322	11
486	325	845
486	333	5
486	3361MV	4
486	486	546
486	521CI	3
3361MV	322	42
3361MV	325	27
3361MV	333	3983
3361MV	3361MV	80165
3361MV	486	260
3361MV	521CI	36
322	322	30803
322	325	6521
322	333	803
322	3361MV	625
322	486	25
322	521CI	641
325	322	8891
325	325	75865
325	333	1149
325	3361MV	3876
325	486	61
325	521CI	35
333	322	689
333	325	1796
333	333	11771
333	3361MV	6672
333	486	436
333	521CI	514
521CI	322	744
521CI	325	2231
521CI	333	1346
521CI	3361MV	1647
521CI	486	1243
521CI	521CI	22111
