dl n=5 format = edgelist1
labels embedded
data:
		
335	332	480
335	334	3156
335	335	3772
335	3361MV	1457
335	339	200
339	332	115
339	334	227
339	335	124
339	3361MV	89
339	339	3282
332	332	12750
332	334	5734
332	335	2269
332	3361MV	9009
332	339	1354
3361MV	332	310
3361MV	334	29
3361MV	335	169
3361MV	3361MV	42631
3361MV	339	19
334	332	223
334	334	32259
334	335	881
334	3361MV	1422
334	339	652
