dl n=5 format = edgelist1
labels embedded
data:
		
335	324	16
335	326	33
335	331	637
335	335	2696
335	493	0
493	324	6
493	326	1
493	331	1
493	335	1
493	493	38
326	324	143
326	326	1520
326	331	232
326	335	906
326	493	2
324	324	7152
324	326	400
324	331	1124
324	335	168
324	493	15
331	324	67
331	326	395
331	331	24391
331	335	5114
331	493	NA
