dl n=5 format = edgelist1
labels embedded
data:
		
333	333	8761
333	334	781
333	335	526
333	339	221
333	523	45
335	333	5451
335	334	4906
335	335	3809
335	339	297
335	523	3
339	333	384
339	334	295
339	335	208
339	339	2446
339	523	52
334	333	1025
334	334	49900
334	335	1582
334	339	955
334	523	103
523	333	35
523	334	60
523	335	15
523	339	20
523	523	4436
