dl n=8 format = edgelist1
labels embedded
data:
		
3364OT	326	NA
3364OT	333	117
3364OT	334	NA
3364OT	3364OT	37438
3364OT	513	1
3364OT	521CI	NA
3364OT	523	NA
3364OT	524	0
326	326	14823
326	333	7946
326	334	7082
326	3364OT	3502
326	513	2323
326	521CI	212
326	523	62
326	524	149
334	326	1541
334	333	7422
334	334	141536
334	3364OT	12497
334	513	9026
334	521CI	606
334	523	214
334	524	81
513	326	413
513	333	1099
513	334	1492
513	3364OT	133
513	513	63254
513	521CI	10431
513	523	3165
513	524	777
521CI	326	1040
521CI	333	701
521CI	334	883
521CI	3364OT	113
521CI	513	1333
521CI	521CI	35536
521CI	523	9918
521CI	524	3943
524	326	320
524	333	747
524	334	3035
524	3364OT	170
524	513	301
524	521CI	2852
524	523	2861
524	524	82949
523	326	199
523	333	2065
523	334	916
523	3364OT	263
523	513	276
523	521CI	13289
523	523	21650
523	524	980
333	326	2392
333	333	29852
333	334	1168
333	3364OT	3471
333	513	454
333	521CI	21
333	523	14
333	524	0
