dl n=6 format = edgelist1
labels embedded
data:
		
332	326	4793
332	332	21738
332	334	14483
332	335	6739
332	3361MV	23010
332	339	2967
339	326	155
339	332	55
339	334	54
339	335	721
339	3361MV	1077
339	339	5521
334	326	1121
334	332	1942
334	334	116196
334	335	3590
334	3361MV	10895
334	339	1851
335	326	828
335	332	1638
335	334	7412
335	335	9118
335	3361MV	3484
335	339	683
3361MV	326	262
3361MV	332	1059
3361MV	334	1784
3361MV	335	500
3361MV	3361MV	111918
3361MV	339	323
326	326	11721
326	332	2094
326	334	5889
326	335	2215
326	3361MV	16057
326	339	3944
