dl n=6 format = edgelist1
labels embedded
data:
		
486	322	9
486	325	1202
486	333	7
486	3361MV	4
486	486	1207
486	521CI	6
3361MV	322	121
3361MV	325	167
3361MV	333	5396
3361MV	3361MV	88011
3361MV	486	245
3361MV	521CI	38
322	322	27877
322	325	4942
322	333	1150
322	3361MV	778
322	486	25
322	521CI	688
325	322	8300
325	325	77617
325	333	1548
325	3361MV	3919
325	486	38
325	521CI	57
333	322	634
333	325	2276
333	333	14628
333	3361MV	7170
333	486	315
333	521CI	202
521CI	322	906
521CI	325	2409
521CI	333	1429
521CI	3361MV	1986
521CI	486	849
521CI	521CI	20055
