dl n=5 format = edgelist1
labels embedded
data:
		
322	321	600
322	322	43192
322	42	3239
322	4A0	1519
322	532RL	633
321	321	30029
321	322	5024
321	42	1594
321	4A0	684
321	532RL	287
42	321	175
42	322	1175
42	42	22096
42	4A0	7450
42	532RL	5260
4A0	321	NA
4A0	322	NA
4A0	42	NA
4A0	4A0	235
4A0	532RL	NA
532RL	321	405
532RL	322	950
532RL	42	11372
532RL	4A0	5707
532RL	532RL	5244
