dl n=6 format = edgelist1
labels embedded
data:
		
721	213	45
721	311FT	717
721	42	882
721	523	1301
721	524	954
721	721	215
311FT	213	NA
311FT	311FT	120994
311FT	42	944
311FT	523	NA
311FT	524	NA
311FT	721	2674
42	213	NA
42	311FT	3377
42	42	19264
42	523	57
42	524	98
42	721	0
213	213	235
213	311FT	NA
213	42	NA
213	523	NA
213	524	NA
213	721	NA
524	213	197
524	311FT	663
524	42	5680
524	523	5258
524	524	134592
524	721	646
523	213	1448
523	311FT	470
523	42	1596
523	523	33865
523	524	2995
523	721	1686
