dl n=6 format = edgelist1
labels embedded
data:
		
332	325	8333
332	326	5524
332	332	36303
332	333	25013
332	335	7747
332	3361MV	33227
335	325	783
335	326	863
335	332	2038
335	333	11086
335	335	7963
335	3361MV	4091
3361MV	325	753
3361MV	326	270
3361MV	332	830
3361MV	333	10122
3361MV	335	328
3361MV	3361MV	123051
333	325	2532
333	326	1058
333	332	3062
333	333	29548
333	335	1196
333	3361MV	15487
326	325	10728
326	326	14370
326	332	2291
326	333	6666
326	335	1685
326	3361MV	18816
325	325	191021
325	326	47967
325	332	7631
325	333	3875
325	335	2520
325	3361MV	6437
