dl n=6 format = edgelist1
labels embedded
data:
		
3364OT	326	NA
3364OT	333	555
3364OT	334	NA
3364OT	3364OT	42709
3364OT	513	1
3364OT	521CI	NA
326	326	15143
326	333	7177
326	334	7447
326	3364OT	3774
326	513	2785
326	521CI	215
334	326	1583
334	333	6835
334	334	156082
334	3364OT	12856
334	513	11678
334	521CI	538
513	326	607
513	333	1064
513	334	1860
513	3364OT	233
513	513	93173
513	521CI	9139
333	326	1739
333	333	30892
333	334	1400
333	3364OT	4300
333	513	635
333	521CI	18
521CI	326	1357
521CI	333	872
521CI	334	1352
521CI	3364OT	174
521CI	513	1884
521CI	521CI	43141
