dl n=6 format = edgelist1
labels embedded
data:
		
332	325	12601
332	326	7174
332	332	43597
332	333	32662
332	335	9844
332	3361MV	41505
335	325	1203
335	326	1246
335	332	2413
335	333	15317
335	335	10593
335	3361MV	5423
3361MV	325	1405
3361MV	326	437
3361MV	332	1227
3361MV	333	15558
3361MV	335	447
3361MV	3361MV	168166
333	325	3991
333	326	1517
333	332	4061
333	333	40160
333	335	1507
333	3361MV	24762
326	325	14752
326	326	18805
326	332	2783
326	333	8686
326	335	2036
326	3361MV	25358
325	325	285937
325	326	66545
325	332	8565
325	333	5389
325	335	3412
325	3361MV	8326
