dl n=5 format = edgelist1
labels embedded
data:
		
713	4A0	133
713	512	15
713	513	44
713	532RL	34
713	713	6
513	4A0	6019
513	512	658
513	513	93173
513	532RL	1290
513	713	682
512	4A0	1
512	512	14967
512	513	21160
512	532RL	184
512	713	5
532RL	4A0	3693
532RL	512	919
532RL	513	11429
532RL	532RL	3501
532RL	713	619
4A0	4A0	61
4A0	512	NA
4A0	513	NA
4A0	532RL	NA
4A0	713	NA
