dl n=8 format = edgelist1
labels embedded
data:
		
3364OT	326	NA
3364OT	333	23
3364OT	334	NA
3364OT	335	18
3364OT	3364OT	25029
3364OT	513	9
3364OT	521CI	29
3364OT	523	13
326	326	5775
326	333	2870
326	334	6685
326	335	2246
326	3364OT	1667
326	513	461
326	521CI	56
326	523	11
334	326	113
334	333	936
334	334	56629
334	335	1906
334	3364OT	7907
334	513	4437
334	521CI	409
334	523	61
513	326	207
513	333	427
513	334	734
513	335	181
513	3364OT	408
513	513	21048
513	521CI	2290
513	523	1223
521CI	326	841
521CI	333	1346
521CI	334	2315
521CI	335	805
521CI	3364OT	1426
521CI	513	2227
521CI	521CI	22111
521CI	523	779
523	326	45
523	333	42
523	334	124
523	335	19
523	3364OT	54
523	513	87
523	521CI	8821
523	523	8652
333	326	810
333	333	11771
333	334	1180
333	335	630
333	3364OT	2709
333	513	306
333	521CI	514
333	523	26
335	326	170
335	333	6883
335	334	5712
335	335	4389
335	3364OT	1102
335	513	663
335	521CI	46
335	523	4
