dl n=5 format = edgelist1
labels embedded
data:
		
3361MV	326	36
3361MV	332	137
3361MV	334	26
3361MV	3361MV	73647
3361MV	523	14
523	326	8
523	332	31
523	334	57
523	3361MV	53
523	523	7542
332	326	1611
332	332	12121
332	334	8068
332	3361MV	10229
332	523	3
334	326	121
334	332	301
334	334	51053
334	3361MV	4199
334	523	99
326	326	4643
326	332	1668
326	334	7422
326	3361MV	10863
326	523	14
