dl n=7 format = edgelist1
labels embedded
data:
		
486	211	697
486	322	21
486	324	14841
486	325	324
486	3361MV	7
486	3364OT	7
486	486	313
3364OT	211	NA
3364OT	322	NA
3364OT	324	NA
3364OT	325	NA
3364OT	3361MV	60
3364OT	3364OT	20812
3364OT	486	NA
325	211	929
325	322	4744
325	324	3490
325	325	41538
325	3361MV	1320
325	3364OT	688
325	486	64
211	211	6422
211	322	NA
211	324	136958
211	325	2347
211	3361MV	NA
211	3364OT	NA
211	486	2025
324	211	1463
324	322	2780
324	324	20909
324	325	4576
324	3361MV	1017
324	3364OT	956
324	486	632
3361MV	211	265
3361MV	322	23
3361MV	324	67
3361MV	325	15
3361MV	3361MV	42631
3361MV	3364OT	2098
3361MV	486	313
322	211	35
322	322	19076
322	324	491
322	325	3146
322	3361MV	435
322	3364OT	79
322	486	40
