dl n=8 format = edgelist1
labels embedded
data:
		
3364OT	326	NA
3364OT	333	7
3364OT	334	NA
3364OT	335	5
3364OT	3364OT	23540
3364OT	513	3
3364OT	521CI	9
3364OT	523	5
326	326	6334
326	333	3330
326	334	5192
326	335	2355
326	3364OT	2240
326	513	456
326	521CI	56
326	523	10
334	326	101
334	333	914
334	334	63884
334	335	1873
334	3364OT	9874
334	513	4885
334	521CI	353
334	523	43
513	326	218
513	333	423
513	334	746
513	335	159
513	3364OT	319
513	513	19346
513	521CI	1749
513	523	2003
521CI	326	1014
521CI	333	1631
521CI	334	2468
521CI	335	682
521CI	3364OT	1558
521CI	513	2156
521CI	521CI	19352
521CI	523	1031
523	326	83
523	333	49
523	334	198
523	335	21
523	3364OT	97
523	513	122
523	521CI	9846
523	523	13364
333	326	887
333	333	12028
333	334	1144
333	335	557
333	3364OT	2689
333	513	235
333	521CI	329
333	523	17
335	326	140
335	333	6367
335	334	4639
335	335	4186
335	3364OT	1275
335	513	586
335	521CI	34
335	523	4
