dl n=6 format = edgelist1
labels embedded
data:
		
211	211	7334
211	326	163
211	333	NA
211	334	NA
211	335	NA
211	3364OT	NA
3364OT	211	NA
3364OT	326	NA
3364OT	333	20
3364OT	334	NA
3364OT	335	49
3364OT	3364OT	18570
335	211	363
335	326	105
335	333	4935
335	334	4315
335	335	4023
335	3364OT	482
333	211	699
333	326	313
333	333	7215
333	334	576
333	335	473
333	3364OT	1194
326	211	19
326	326	3316
326	333	2259
326	334	6625
326	335	1316
326	3364OT	685
334	211	24
334	326	107
334	333	1157
334	334	53126
334	335	1691
334	3364OT	5262
