dl n=5 format = edgelist1
labels embedded
data:
		
332	325	3531
332	332	12750
332	333	11026
332	335	2269
332	3361MV	9009
3361MV	325	15
3361MV	332	310
3361MV	333	3850
3361MV	335	169
3361MV	3361MV	42631
325	325	41538
325	332	2507
325	333	1106
325	335	2035
325	3361MV	1320
335	325	112
335	332	480
335	333	4461
335	335	3772
335	3361MV	1457
333	325	1072
333	332	1404
333	333	7594
333	335	444
333	3361MV	2638
