dl n=8 format = edgelist1
labels embedded
data:
		
3364OT	326	NA
3364OT	333	84
3364OT	334	NA
3364OT	3364OT	25950
3364OT	513	1
3364OT	521CI	NA
3364OT	523	NA
3364OT	524	0
326	326	11721
326	333	6178
326	334	5889
326	3364OT	2551
326	513	1442
326	521CI	170
326	523	49
326	524	137
334	326	1121
334	333	5618
334	334	116196
334	3364OT	9682
334	513	5832
334	521CI	478
334	523	154
334	524	90
513	326	367
513	333	958
513	334	1346
513	3364OT	138
513	513	44810
513	521CI	8713
513	523	3056
513	524	1004
521CI	326	958
521CI	333	834
521CI	334	1126
521CI	3364OT	332
521CI	513	1132
521CI	521CI	30085
521CI	523	7835
521CI	524	3523
524	326	298
524	333	655
524	334	2493
524	3364OT	172
524	513	287
524	521CI	2472
524	523	2394
524	524	89401
523	326	170
523	333	1605
523	334	756
523	3364OT	191
523	513	200
523	521CI	12514
523	523	20142
523	524	1396
333	326	1818
333	333	23454
333	334	1050
333	3364OT	2536
333	513	288
333	521CI	66
333	523	13
333	524	17
