dl n=6 format = edgelist1
labels embedded
data:
		
3364OT	212	7
3364OT	327	NA
3364OT	334	NA
3364OT	3364OT	22325
3364OT	5415	NA
3364OT	561	NA
5415	212	27
5415	327	21
5415	334	81
5415	3364OT	41
5415	5415	565
5415	561	20
212	212	5566
212	327	4138
212	334	177
212	3364OT	121
212	5415	0
212	561	4
327	212	138
327	327	5576
327	334	750
327	3364OT	477
327	5415	1
327	561	7
334	212	7
334	327	28
334	334	46880
334	3364OT	6326
334	5415	524
334	561	1171
561	212	162
561	327	233
561	334	925
561	3364OT	617
561	5415	340
561	561	4041
