dl n=5 format = edgelist1
labels embedded
data:
		
3364OT	325	NA
3364OT	332	49
3364OT	333	804
3364OT	3361MV	291
3364OT	3364OT	31672
332	325	7825
332	332	26171
332	333	20878
332	3361MV	35671
332	3364OT	8414
325	325	161982
325	332	6169
325	333	3657
325	3361MV	6263
325	3364OT	1493
333	325	2163
333	332	2918
333	333	29445
333	3361MV	22117
333	3364OT	4316
3361MV	325	1084
3361MV	332	1042
3361MV	333	12423
3361MV	3361MV	164714
3361MV	3364OT	5197
