dl n=5 format = edgelist1
labels embedded
data:
		
334	311FT	3
334	334	23520
334	485	7
334	513	2216
334	532RL	79
513	311FT	180
513	334	493
513	485	43
513	513	7732
513	532RL	146
532RL	311FT	331
532RL	334	384
532RL	485	23
532RL	513	240
532RL	532RL	181
485	311FT	76
485	334	169
485	485	467
485	513	96
485	532RL	47
311FT	311FT	39133
311FT	334	14
311FT	485	1
311FT	513	4
311FT	532RL	5
