dl n=5 format = edgelist1
labels embedded
data:
		
322	113FF	2
322	321	561
322	322	43493
322	325	6495
322	42	3092
325	113FF	1739
325	321	2465
325	322	9235
325	325	123730
325	42	913
113FF	113FF	8437
113FF	321	15027
113FF	322	4074
113FF	325	253
113FF	42	NA
321	113FF	28
321	321	25734
321	322	5244
321	325	279
321	42	1311
42	113FF	39
42	321	179
42	322	2112
42	325	4704
42	42	18896
