dl n=5 format = edgelist1
labels embedded
data:
		
213	213	NA
213	331	NA
213	42	NA
213	523	NA
213	711AS	NA
523	213	0
523	331	23
523	42	17
523	523	1570
523	711AS	1
42	213	1755
42	331	6610
42	42	6716
42	523	94
42	711AS	77
711AS	213	0
711AS	331	3
711AS	42	435
711AS	523	7
711AS	711AS	2945
331	213	6616
331	331	31429
331	42	21
331	523	1
331	711AS	2
