dl n=6 format = edgelist1
labels embedded
data:
		
3364OT	326	NA
3364OT	333	29
3364OT	334	NA
3364OT	335	24
3364OT	3364OT	20137
3364OT	513	12
335	326	162
335	333	6001
335	334	5721
335	335	3495
335	3364OT	753
335	513	625
333	326	650
333	333	10133
333	334	1106
333	335	595
333	3364OT	2497
333	513	337
326	326	4643
326	333	2140
326	334	7422
326	335	1761
326	3364OT	989
326	513	430
334	326	121
334	333	939
334	334	51053
334	335	1811
334	3364OT	6205
334	513	4163
513	326	198
513	333	432
513	334	751
513	335	195
513	3364OT	515
513	513	23513
