dl n=5 format = edgelist1
labels embedded
data:
		
334	327	27
334	334	32259
334	337	13
334	511	257
334	512	50
512	327	NA
512	334	10
512	337	NA
512	511	5
512	512	3975
511	327	17
511	334	126
511	337	12
511	511	558
511	512	6
337	327	1
337	334	665
337	337	117
337	511	1
337	512	2
327	327	5259
327	334	625
327	337	188
327	511	1
327	512	2
