dl n=6 format = edgelist1
labels embedded
data:
		
332	325	10318
332	326	6277
332	332	36825
332	333	27142
332	335	8099
332	3361MV	37618
335	325	1004
335	326	1087
335	332	2148
335	333	12818
335	335	8785
335	3361MV	4918
3361MV	325	1121
3361MV	326	375
3361MV	332	1151
3361MV	333	11760
3361MV	335	360
3361MV	3361MV	146652
333	325	2779
333	326	1243
333	332	3405
333	333	33252
333	335	1070
333	3361MV	19012
326	325	12497
326	326	16550
326	332	2481
326	333	7367
326	335	1772
326	3361MV	20799
325	325	241961
325	326	59424
325	332	7966
325	333	4593
325	335	2899
325	3361MV	7436
