dl n=5 format = edgelist1
labels embedded
data:
		
513	334	227
513	511	304
513	512	30
513	513	6589
513	561	653
512	334	10
512	511	7
512	512	3091
512	513	2175
512	561	NA
334	334	16997
334	511	54
334	512	218
334	513	1941
334	561	246
561	334	314
561	511	364
561	512	15
561	513	313
561	561	382
511	334	55
511	511	175
511	512	1
511	513	24
511	561	11
