dl n=6 format = edgelist1
labels embedded
data:
		
321	321	5790
321	325	64
321	331	243
321	332	502
321	339	667
321	512	23
325	321	709
325	325	34459
325	331	3550
325	332	2083
325	339	1365
325	512	43
512	321	1
512	325	4
512	331	0
512	332	NA
512	339	NA
512	512	3193
332	321	1391
332	325	2941
332	331	2620
332	332	11155
332	339	1126
332	512	6
339	321	20
339	325	84
339	331	55
339	332	99
339	339	2491
339	512	5
331	321	168
331	325	1896
331	331	33808
331	332	31477
331	339	2838
331	512	0
