dl n=6 format = edgelist1
labels embedded
data:
		
327	212	228
327	325	795
327	327	5410
327	331	737
327	3364OT	406
327	514	1
212	212	5410
212	325	2617
212	327	2921
212	331	11359
212	3364OT	80
212	514	0
325	212	822
325	325	34459
325	327	1900
325	331	3550
325	3364OT	542
325	514	11
3364OT	212	8
3364OT	325	NA
3364OT	327	NA
3364OT	331	7
3364OT	3364OT	16432
3364OT	514	NA
331	212	387
331	325	1896
331	327	427
331	331	33808
331	3364OT	4605
331	514	0
514	212	70
514	325	62
514	327	52
514	331	119
514	3364OT	286
514	514	731
