dl n=6 format = edgelist1
labels embedded
data:
		
721	213	43
721	311FT	579
721	42	743
721	523	1397
721	524	725
721	721	226
311FT	213	NA
311FT	311FT	114807
311FT	42	886
311FT	523	NA
311FT	524	NA
311FT	721	2770
42	213	NA
42	311FT	3880
42	42	18530
42	523	84
42	524	107
42	721	0
213	213	190
213	311FT	NA
213	42	NA
213	523	NA
213	524	NA
213	721	NA
524	213	149
524	311FT	1011
524	42	4852
524	523	5130
524	524	120013
524	721	472
523	213	2384
523	311FT	382
523	42	1457
523	523	36721
523	524	2090
523	721	3708
