dl n=5 format = edgelist1
labels embedded
data:
		
332	211	1449
332	322	826
332	326	1062
332	332	13028
332	486	678
322	211	26
322	322	18611
322	326	1288
322	332	765
322	486	31
326	211	23
326	322	1380
326	326	2402
326	332	1143
326	486	83
486	211	561
486	322	21
486	326	15
486	332	10
486	486	332
211	211	4291
211	322	NA
211	326	127
211	332	NA
211	486	1716
