dl n=6 format = edgelist1
labels embedded
data:
		
486	211	1008
486	322	18
486	324	15543
486	3361MV	8
486	3364OT	3
486	486	280
3364OT	211	NA
3364OT	322	NA
3364OT	324	NA
3364OT	3361MV	121
3364OT	3364OT	18570
3364OT	486	NA
211	211	7334
211	322	NA
211	324	112777
211	3361MV	NA
211	3364OT	NA
211	486	1767
324	211	1002
324	322	2010
324	324	13936
324	3361MV	1064
324	3364OT	421
324	486	392
3361MV	211	172
3361MV	322	31
3361MV	324	37
3361MV	3361MV	63104
3361MV	3364OT	1377
3361MV	486	291
322	211	26
322	322	23249
322	324	275
322	3361MV	619
322	3364OT	48
322	486	36
