dl n=6 format = edgelist1
labels embedded
data:
		
42	326	9168
42	332	9378
42	333	13717
42	334	21819
42	3364OT	4658
42	42	19390
332	326	4124
332	332	20881
332	333	18558
332	334	13840
332	3364OT	6487
332	42	1258
3364OT	326	NA
3364OT	332	4
3364OT	333	60
3364OT	334	NA
3364OT	3364OT	23482
3364OT	42	31
326	326	11219
326	332	2239
326	333	5826
326	334	5735
326	3364OT	2662
326	42	4607
334	326	922
334	332	1624
334	333	4669
334	334	107446
334	3364OT	10365
334	42	3895
333	326	1692
333	332	2679
333	333	21489
333	334	1097
333	3364OT	2646
333	42	1412
