dl n=7 format = edgelist1
labels embedded
data:
		
521CI	321	565
521CI	325	1725
521CI	327	692
521CI	332	1090
521CI	333	1157
521CI	521CI	22663
521CI	523	869
325	321	1009
325	325	60674
325	327	3184
325	332	2744
325	333	1157
325	521CI	25
325	523	1
327	321	627
327	325	1042
327	327	7714
327	332	1089
327	333	939
327	521CI	43
327	523	24
333	321	288
333	325	1253
333	327	281
333	332	1653
333	333	10133
333	521CI	553
333	523	39
332	321	2144
332	325	4127
332	327	582
332	332	12121
332	333	10527
332	521CI	30
332	523	3
523	321	19
523	325	62
523	327	12
523	332	31
523	333	37
523	521CI	7251
523	523	7542
321	321	8801
321	325	55
321	327	448
321	332	482
321	333	375
321	521CI	18
321	523	2
