dl n=5 format = edgelist1
labels embedded
data:
		
211	211	10382
211	22	37861
211	325	4396
211	486	113
211	5412OP	6
486	211	392
486	22	NA
486	325	NA
486	486	NA
486	5412OP	NA
22	211	938
22	22	17953
22	325	14190
22	486	2188
22	5412OP	2984
325	211	1253
325	22	280
325	325	109744
325	486	5
325	5412OP	4922
5412OP	211	926
5412OP	22	9299
5412OP	325	8950
5412OP	486	1812
5412OP	5412OP	66782
