dl n=9 format = edgelist1
labels embedded
data:
		
3364OT	326	NA
3364OT	333	23
3364OT	334	NA
3364OT	335	NA
3364OT	3364OT	25849
3364OT	513	0
3364OT	521CI	NA
3364OT	523	NA
3364OT	524	1
326	326	8186
326	333	4288
326	334	4721
326	335	2695
326	3364OT	2650
326	513	662
326	521CI	87
326	523	18
326	524	136
334	326	357
334	333	2100
334	334	77820
334	335	2529
334	3364OT	10928
334	513	4807
334	521CI	374
334	523	59
334	524	198
513	326	258
513	333	542
513	334	849
513	335	157
513	3364OT	236
513	513	22599
513	521CI	3204
513	523	2399
513	524	1767
521CI	326	1026
521CI	333	1429
521CI	334	1967
521CI	335	552
521CI	3364OT	1203
521CI	513	1504
521CI	521CI	20055
521CI	523	2748
521CI	524	2782
333	326	1145
333	333	14628
333	334	1047
333	335	839
333	3364OT	2643
333	513	194
333	521CI	202
333	523	10
333	524	76
335	326	320
335	333	7402
335	334	5134
335	335	6242
335	3364OT	1578
335	513	756
335	521CI	52
335	523	12
335	524	21
524	326	237
524	333	370
524	334	816
524	335	166
524	3364OT	260
524	513	368
524	521CI	1178
524	523	723
524	524	98458
523	326	117
523	333	437
523	334	341
523	335	104
523	3364OT	135
523	513	136
523	521CI	10676
523	523	15461
523	524	2935
