dl n=8 format = edgelist1
labels embedded
data:
		
3364OT	326	NA
3364OT	333	582
3364OT	334	NA
3364OT	335	NA
3364OT	3364OT	32503
3364OT	513	2
3364OT	521CI	NA
3364OT	524	0
326	326	15544
326	333	6580
326	334	5122
326	335	2253
326	3364OT	3633
326	513	3348
326	521CI	186
326	524	497
335	326	1030
335	333	9274
335	334	5770
335	335	8449
335	3364OT	1615
335	513	2874
335	521CI	133
335	524	32
513	326	760
513	333	1006
513	334	1585
513	335	220
513	3364OT	337
513	513	108073
513	521CI	7395
513	524	1398
333	326	1507
333	333	26929
333	334	953
333	335	1888
333	3364OT	4023
333	513	741
333	521CI	13
333	524	622
524	326	364
524	333	790
524	334	1530
524	335	586
524	3364OT	422
524	513	450
524	521CI	5508
524	524	146045
521CI	326	1827
521CI	333	1236
521CI	334	1046
521CI	335	398
521CI	3364OT	351
521CI	513	2478
521CI	521CI	56985
521CI	524	5442
334	326	2020
334	333	5781
334	334	99045
334	335	3413
334	3364OT	9119
334	513	12994
334	521CI	526
334	524	91
