dl n=6 format = edgelist1
labels embedded
data:
		
326	313TT	1016
326	321	900
326	326	15393
326	327	1545
326	337	4654
326	339	5450
327	313TT	768
327	321	926
327	326	1616
327	327	16085
327	337	560
327	339	1044
339	313TT	420
339	321	28
339	326	221
339	327	310
339	337	26
339	339	9170
321	313TT	144
321	321	23920
321	326	2154
321	327	493
321	337	8756
321	339	1442
337	313TT	NA
337	321	657
337	326	423
337	327	0
337	337	3453
337	339	325
313TT	313TT	16769
313TT	321	784
313TT	326	2181
313TT	327	238
313TT	337	3272
313TT	339	2854
