dl n=5 format = edgelist1
labels embedded
data:
		
333	315AL	58
333	332	1261
333	333	6608
333	335	427
333	337	51
335	315AL	25
335	332	516
335	333	3886
335	335	3767
335	337	28
337	315AL	NA
337	332	2
337	333	1
337	335	6
337	337	97
315AL	315AL	4939
315AL	332	19
315AL	333	10
315AL	335	4
315AL	337	54
332	315AL	144
332	332	11155
332	333	9379
332	335	2167
332	337	1471
