dl n=6 format = edgelist1
labels embedded
data:
		
721	311FT	79
721	512	21
721	521CI	68
721	523	75
721	524	205
721	721	6
512	311FT	4
512	512	2903
512	521CI	3
512	523	NA
512	524	1
512	721	0
311FT	311FT	33293
311FT	512	113
311FT	521CI	14
311FT	523	5
311FT	524	14
311FT	721	987
524	311FT	232
524	512	16
524	521CI	168
524	523	44
524	524	16482
524	721	152
521CI	311FT	883
521CI	512	78
521CI	521CI	6599
521CI	523	323
521CI	524	1459
521CI	721	432
523	311FT	11
523	512	0
523	521CI	486
523	523	110
523	524	114
523	721	1
