dl n=6 format = edgelist1
labels embedded
data:
		
486	322	11
486	325	904
486	333	5
486	3361MV	4
486	486	741
486	521CI	3
3361MV	322	36
3361MV	325	25
3361MV	333	3487
3361MV	3361MV	68393
3361MV	486	225
3361MV	521CI	32
322	322	30144
322	325	5887
322	333	822
322	3361MV	630
322	486	20
322	521CI	636
325	322	9119
325	325	74491
325	333	1061
325	3361MV	3963
325	486	55
325	521CI	37
333	322	676
333	325	1869
333	333	11870
333	3361MV	6386
333	486	401
333	521CI	423
521CI	322	885
521CI	325	2382
521CI	333	1459
521CI	3361MV	1891
521CI	486	1145
521CI	521CI	20711
