dl n=5 format = edgelist1
labels embedded
data:
		
212	211	139
212	212	8314
212	22	15661
212	486	NA
212	524	0
211	211	36344
211	212	16
211	22	31062
211	486	61
211	524	0
22	211	5291
22	212	4339
22	22	26517
22	486	1201
22	524	342
486	211	274
486	212	NA
486	22	NA
486	486	NA
486	524	NA
524	211	3819
524	212	959
524	22	569
524	486	490
524	524	310940
