dl n=5 format = edgelist1
labels embedded
data:
		
3361MV	311FT	8
3361MV	331	484
3361MV	333	3850
3361MV	3361MV	42631
3361MV	482	59
311FT	311FT	50052
311FT	331	10
311FT	333	17
311FT	3361MV	5
311FT	482	13
333	311FT	245
333	331	1456
333	333	7594
333	3361MV	2638
333	482	171
331	311FT	43
331	331	31429
331	333	15943
331	3361MV	16308
331	482	372
482	311FT	2644
482	331	2971
482	333	444
482	3361MV	952
482	482	106
