dl n=6 format = edgelist1
labels embedded
data:
		
3364OT	326	NA
3364OT	333	507
3364OT	334	NA
3364OT	3364OT	40024
3364OT	513	2
3364OT	521CI	NA
326	326	14187
326	333	6851
326	334	6706
326	3364OT	3892
326	513	3090
326	521CI	201
334	326	1629
334	333	5761
334	334	145507
334	3364OT	10768
334	513	11249
334	521CI	524
513	326	769
513	333	1233
513	334	3019
513	3364OT	332
513	513	117093
513	521CI	9245
333	326	1416
333	333	28669
333	334	1179
333	3364OT	4159
333	513	618
333	521CI	21
521CI	326	1465
521CI	333	970
521CI	334	1543
521CI	3364OT	248
521CI	513	2265
521CI	521CI	54300
