dl n=8 format = edgelist1
labels embedded
data:
		
3364OT	326	NA
3364OT	333	60
3364OT	334	NA
3364OT	3364OT	23482
3364OT	513	0
3364OT	521CI	NA
3364OT	523	NA
3364OT	524	0
326	326	11219
326	333	5826
326	334	5735
326	3364OT	2662
326	513	1167
326	521CI	142
326	523	38
326	524	136
334	326	922
334	333	4669
334	334	107446
334	3364OT	10365
334	513	5408
334	521CI	443
334	523	120
334	524	121
513	326	336
513	333	823
513	334	1174
513	3364OT	166
513	513	35314
513	521CI	6542
513	523	2666
513	524	1175
521CI	326	976
521CI	333	1010
521CI	334	1383
521CI	3364OT	579
521CI	513	1157
521CI	521CI	25062
521CI	523	5673
521CI	524	3079
524	326	307
524	333	607
524	334	2044
524	3364OT	217
524	513	326
524	521CI	2094
524	523	1841
524	524	95702
523	326	143
523	333	1122
523	334	563
523	3364OT	157
523	513	155
523	521CI	10483
523	523	16053
523	524	1629
333	326	1692
333	333	21489
333	334	1097
333	3364OT	2646
333	513	253
333	521CI	113
333	523	12
333	524	34
