dl n=6 format = edgelist1
labels embedded
data:
		
324	211	999
324	212	1582
324	324	17618
324	325	3311
324	42	1823
324	5412OP	1100
211	211	4723
211	212	NA
211	324	108542
211	325	1692
211	42	NA
211	5412OP	NA
42	211	714
42	212	1086
42	324	5616
42	325	9253
42	42	4359
42	5412OP	707
212	211	1
212	212	4595
212	324	399
212	325	2400
212	42	11
212	5412OP	1
5412OP	211	2051
5412OP	212	365
5412OP	324	907
5412OP	325	6384
5412OP	42	5676
5412OP	5412OP	6610
325	211	819
325	212	736
325	324	2748
325	325	40300
325	42	391
325	5412OP	527
