dl n=7 format = edgelist1
labels embedded
data:
		
721	213	57
721	311FT	578
721	42	851
721	486	18
721	523	1751
721	524	924
721	721	245
311FT	213	NA
311FT	311FT	131888
311FT	42	1032
311FT	486	NA
311FT	523	NA
311FT	524	NA
311FT	721	3617
42	213	NA
42	311FT	3287
42	42	19482
42	486	2
42	523	72
42	524	86
42	721	0
213	213	360
213	311FT	NA
213	42	NA
213	486	NA
213	523	NA
213	524	NA
213	721	NA
524	213	317
524	311FT	791
524	42	6414
524	486	158
524	523	6901
524	524	146045
524	721	604
486	213	NA
486	311FT	NA
486	42	NA
486	486	NA
486	523	NA
486	524	NA
486	721	NA
523	213	1617
523	311FT	367
523	42	1575
523	486	150
523	523	47553
523	524	3076
523	721	3021
