dl n=6 format = edgelist1
labels embedded
data:
		
721	213	20
721	311FT	696
721	42	858
721	523	2327
721	524	558
721	721	245
311FT	213	NA
311FT	311FT	111999
311FT	42	994
311FT	523	NA
311FT	524	NA
311FT	721	3375
42	213	NA
42	311FT	4634
42	42	18896
42	523	125
42	524	76
42	721	0
213	213	176
213	311FT	NA
213	42	NA
213	523	NA
213	524	NA
213	721	NA
524	213	84
524	311FT	1226
524	42	5633
524	523	7391
524	524	104480
524	721	618
523	213	2058
523	311FT	477
523	42	1747
523	523	51752
523	524	1290
523	721	2619
