dl n=5 format = edgelist1
labels embedded
data:
		
521CI	334	680
521CI	511	1962
521CI	513	5301
521CI	521CI	45731
521CI	5415	3580
334	334	27428
334	511	3950
334	513	26097
334	521CI	893
334	5415	7137
5415	334	324
5415	511	5467
5415	513	7958
5415	521CI	10118
5415	5415	6685
511	334	9
511	511	12217
511	513	940
511	521CI	455
511	5415	962
513	334	166
513	511	2527
513	513	109186
513	521CI	10567
513	5415	4202
