dl n=5 format = edgelist1
labels embedded
data:
		
332	325	3411
332	332	13028
332	335	2310
332	337	1507
332	339	1550
325	325	36098
325	332	2390
325	335	1948
325	337	545
325	339	1564
339	325	89
339	332	96
339	335	109
339	337	48
339	339	3257
335	325	124
335	332	482
335	335	4122
335	337	35
335	339	231
337	325	2
337	332	3
337	335	3
337	337	121
337	339	42
