dl n=5 format = edgelist1
labels embedded
data:
		
333	212	2215
333	326	193
333	332	1404
333	333	7594
333	42	532
326	212	609
326	326	2252
326	332	1208
326	333	2389
326	42	876
332	212	1720
332	326	925
332	332	12750
332	333	11026
332	42	878
42	212	1478
42	326	3500
42	332	6329
42	333	7087
42	42	6716
212	212	6967
212	326	64
212	332	112
212	333	205
212	42	18
