dl n=8 format = edgelist1
labels embedded
data:
		
3364OT	326	NA
3364OT	333	NA
3364OT	334	NA
3364OT	335	NA
3364OT	3364OT	26725
3364OT	513	NA
3364OT	521CI	NA
3364OT	523	NA
326	326	7046
326	333	3609
326	334	4695
326	335	2844
326	3364OT	2802
326	513	471
326	521CI	62
326	523	8
334	326	101
334	333	909
334	334	71941
334	335	2198
334	3364OT	12049
334	513	5333
334	521CI	355
334	523	26
513	326	230
513	333	411
513	334	772
513	335	171
513	3364OT	293
513	513	18439
513	521CI	1566
513	523	2132
521CI	326	1104
521CI	333	1690
521CI	334	2516
521CI	335	680
521CI	3364OT	1682
521CI	513	2016
521CI	521CI	18055
521CI	523	976
333	326	967
333	333	12039
333	334	1169
333	335	608
333	3364OT	2906
333	513	199
333	521CI	261
333	523	9
335	326	142
335	333	6583
335	334	4661
335	335	5145
335	3364OT	1598
335	513	605
335	521CI	34
335	523	5
523	326	108
523	333	53
523	334	248
523	335	26
523	3364OT	129
523	513	145
523	521CI	11188
523	523	14197
