dl n=5 format = edgelist1
labels embedded
data:
		
311FT	311FT	46038
311FT	325	1430
311FT	327	26
311FT	42	1949
311FT	532RL	4
325	311FT	2503
325	325	40134
325	327	2187
325	42	737
325	532RL	54
42	311FT	18567
42	325	9265
42	327	1569
42	42	6471
42	532RL	160
327	311FT	3591
327	325	908
327	327	5425
327	42	314
327	532RL	42
532RL	311FT	331
532RL	325	407
532RL	327	171
532RL	42	2695
532RL	532RL	201
