dl n=5 format = edgelist1
labels embedded
data:
		
337	326	1
337	327	1
337	332	5
337	3364OT	82
337	337	159
3364OT	326	NA
3364OT	327	NA
3364OT	332	21
3364OT	3364OT	22325
3364OT	337	NA
327	326	612
327	327	5576
327	332	992
327	3364OT	477
327	337	250
326	326	3610
326	327	270
326	332	1440
326	3364OT	1025
326	337	1128
332	326	1314
332	327	552
332	332	12049
332	3364OT	5891
332	337	1984
