dl n=5 format = edgelist1
labels embedded
data:
		
3361MV	211	247
3361MV	326	34
3361MV	332	269
3361MV	333	3726
3361MV	3361MV	39294
332	211	1653
332	326	836
332	332	12088
332	333	10240
332	3361MV	8773
326	211	73
326	326	2111
326	332	1183
326	333	2124
326	3361MV	4783
211	211	4591
211	326	100
211	332	NA
211	333	NA
211	3361MV	NA
333	211	858
333	326	201
333	332	1459
333	333	7707
333	3361MV	2493
