dl n=6 format = edgelist1
labels embedded
data:
		
721	213	172
721	311FT	588
721	486	15
721	523	2217
721	524	968
721	721	293
311FT	213	NA
311FT	311FT	142506
311FT	486	NA
311FT	523	NA
311FT	524	NA
311FT	721	4749
213	213	1343
213	311FT	NA
213	486	NA
213	523	NA
213	524	NA
213	721	NA
486	213	NA
486	311FT	NA
486	486	NA
486	523	NA
486	524	NA
486	721	NA
524	213	1587
524	311FT	1297
524	486	205
524	523	9949
524	524	186249
524	721	890
523	213	4992
523	311FT	481
523	486	123
523	523	65659
523	524	3266
523	721	3456
