dl n=8 format = edgelist1
labels embedded
data:
		
3364OT	326	NA
3364OT	333	26
3364OT	334	NA
3364OT	335	22
3364OT	3364OT	22910
3364OT	513	11
3364OT	521CI	36
3364OT	524	2
326	326	5393
326	333	2413
326	334	7073
326	335	2036
326	3364OT	1325
326	513	464
326	521CI	54
326	524	32
334	326	132
334	333	989
334	334	58168
334	335	2056
334	3364OT	7708
334	513	4853
334	521CI	489
334	524	236
513	326	207
513	333	411
513	334	730
513	335	189
513	3364OT	457
513	513	22878
513	521CI	2637
513	524	2192
521CI	326	804
521CI	333	1199
521CI	334	2295
521CI	335	868
521CI	3364OT	1416
521CI	513	2402
521CI	521CI	24492
521CI	524	2032
524	326	269
524	333	350
524	334	463
524	335	141
524	3364OT	232
524	513	144
524	521CI	2670
524	524	79174
333	326	792
333	333	11127
333	334	1197
333	335	655
333	3364OT	2749
333	513	353
333	521CI	620
333	524	198
335	326	177
335	333	6378
335	334	5840
335	335	4084
335	3364OT	944
335	513	686
335	521CI	51
335	524	14
